locus_tag	GRYC_note
CAGL0L03355g	some similarities with uniprot|P36138 Saccharomyces cerevisiae YKR045c
CAGL0L03377g	some similarities with uniprot|P46954 Saccharomyces cerevisiae YJL089w SIP4 interacts with SNF1 protein kinase
CAGL0L03388g	no similarity
CAGL0L03410g	similar to uniprot|P47027 Saccharomyces cerevisiae YJL090c DPB11 involved in DNA replication and S-phase checkpoint
CAGL0L03432g	similar to uniprot|P47026 Saccharomyces cerevisiae YJL091c
CAGL0L03454g	similar to uniprot|P12954 Saccharomyces cerevisiae YJL092w HPR5 ATP-dependent DNA helicase
CAGL0L03476g	similar to uniprot|P40310 Saccharomyces cerevisiae YJL093c TOK1 outward-rectifier potassium channel
CAGL0L03498g	similar to uniprot|P40309 Saccharomyces cerevisiae YJL094c KHA1 K+/H+ exchanger
CAGL0L03520g	similar to uniprot|Q01389 Saccharomyces cerevisiae YJL095w BCK1
CAGL0L03542g	similar to uniprot|P40858 Saccharomyces cerevisiae YJL096w MRPL49
CAGL0L03564g	similar to uniprot|P40857 Saccharomyces cerevisiae YJL097w
CAGL0L03586g	similar to uniprot|P40856 Saccharomyces cerevisiae YJL098w SAP185 or uniprot|P36123 Saccharomyces cerevisiae YKR028w SAP190
CAGL0L03608g	some similarities with uniprot|P40955 Saccharomyces cerevisiae YJL099w CHS6 or uniprot|P36122 Saccharomyces cerevisiae YKR027w
CAGL0L03630g	highly similar to uniprot|P32477 Saccharomyces cerevisiae YJL101c GSH1 glutamate--cysteine ligase
CAGL0L03652g	similar to uniprot|P39677 Saccharomyces cerevisiae YJL102w MEF2
CAGL0L03674g	some similarities with uniprot|P42950 Saccharomyces cerevisiae YJL103c
CAGL0L03696g	similar to uniprot|Q99252 Saccharomyces cerevisiae YOR092w ECM3 or uniprot|P53932 Saccharomyces cerevisiae YNL095c
CAGL0L03718g	similar to uniprot|Q12275 Saccharomyces cerevisiae YOR093c
CAGL0L03740g	highly similar to uniprot|Q12189 Saccharomyces cerevisiae YOR095c RKI1 D-ribose-5-phosphate ketol-isomerase
CAGL0L03762g	similar to uniprot|Q12274 Saccharomyces cerevisiae YOR097c
CAGL0L03784g	some similarities with uniprot|P20676 Saccharomyces cerevisiae YOR098c NUP1 nuclear pore protein
CAGL0L03806g	similar to uniprot|P53927 Saccharomyces cerevisiae YNL110c
CAGL0L03828g	similar to uniprot|P40312 Saccharomyces cerevisiae YNL111c CYB5
CAGL0L03846g	highly similar to uniprot|P24783 Saccharomyces cerevisiae YNL112w DBP2 ATP-dependent RNA helicase of DEAD box family
CAGL0L03872g	similar to uniprot|P28000 Saccharomyces cerevisiae YNL113w RPC19 DNA-directed RNA polymerase I III
CAGL0L03894g	no similarity possibly noncoding
CAGL0L03916g	weakly similar to uniprot|P41696 Saccharomyces cerevisiae YOR113w AZF1 asparagine-rich zinc finger protein
CAGL0L03938g	similar to uniprot|P53925 Saccharomyces cerevisiae YNL115c
CAGL0L03960g	similar to uniprot|P53924 Saccharomyces cerevisiae YNL116w
CAGL0L03982g	highly similar to uniprot|P30952 Saccharomyces cerevisiae YNL117w MLS1 malate synthase or uniprot|P21826 Saccharomyces cerevisiae YIR031c DAL7
CAGL0L04004g	similar to uniprot|P53550 Saccharomyces cerevisiae YNL118c PSU1 suppressor protein of a yeast pet mutant
CAGL0L04026g	similar to uniprot|P53923 Saccharomyces cerevisiae YNL119w
CAGL0L04048g	similar to uniprot|P07213 Saccharomyces cerevisiae YNL121c TOM70 or uniprot|P38825 Saccharomyces cerevisiae YHR117w TOM7
CAGL0L04070g	highly similar to uniprot|P53921 Saccharomyces cerevisiae YNL122c
CAGL0L04092g	highly similar to uniprot|P53920 Saccharomyces cerevisiae YNL123w
CAGL0L04114g	similar to uniprot|P53919 Saccharomyces cerevisiae YNL124w
CAGL0L04136g	similar to uniprot|P53540 Saccharomyces cerevisiae YNL126w SPC98 spindle pole body component
CAGL0L04158g	similar to uniprot|P53917 Saccharomyces cerevisiae YNL127w
CAGL0L04180g	similar to uniprot|P53916 Saccharomyces cerevisiae YNL128w TEP1
CAGL0L04202g	similar to uniprot|P53915 Saccharomyces cerevisiae YNL129w
CAGL0L04224g	highly similar to uniprot|Q12487 Saccharomyces cerevisiae YOR150w MRPL23
CAGL0L04246g	highly similar to uniprot|P08518 Saccharomyces cerevisiae YOR151c RPB2 DNA-directed RNA polymerase II
CAGL0L04268g	highly similar to uniprot|Q99312 Saccharomyces cerevisiae YOR155c
CAGL0L04290g	similar to uniprot|Q12216 Saccharomyces cerevisiae YOR156c NFI1 interacts with CDC12P in 2-hybrid assay
CAGL0L04312g	highly similar to uniprot|P25043 Saccharomyces cerevisiae YOR157c PUP1
CAGL0L04334g	similar to uniprot|P17558 Saccharomyces cerevisiae YOR158w PET123
CAGL0L04350g	highly similar to uniprot|Q12330 Saccharomyces cerevisiae YOR159c SME1
CAGL0L04356g	highly similar to uniprot|Q99189 Saccharomyces cerevisiae YOR160w MTR10
CAGL0L04378g	similar to uniprot|Q12412 Saccharomyces cerevisiae YOR161c
CAGL0L04400g	similar to uniprot|Q12340 Saccharomyces cerevisiae YOR172w
CAGL0L04422g	similar to uniprot|Q99321 Saccharomyces cerevisiae YOR163w DDP1
CAGL0L04444g	highly similar to uniprot|Q12125 Saccharomyces cerevisiae YOR164c
CAGL0L04466g	similar to uniprot|Q99287 Saccharomyces cerevisiae YOR165w
CAGL0L04488g	similar to uniprot|Q12104 Saccharomyces cerevisiae YOR166c
CAGL0L04510g	highly similar to uniprot|P02380 Saccharomyces cerevisiae YOR167c RPS28A or uniprot|P02380 Saccharomyces cerevisiae YLR264w RPS28B
CAGL0L04532g	highly similar to uniprot|P13188 Saccharomyces cerevisiae YOR168w GLN4
CAGL0L04554g	similar to uniprot|Q12246 Saccharomyces cerevisiae YOR171c LCB4
CAGL0L04576g	similar to uniprot|Q12340 Saccharomyces cerevisiae YOR172w
CAGL0L04598g	highly similar to uniprot|Q12123 Saccharomyces cerevisiae YOR173w
CAGL0L04620g	similar to uniprot|Q12343 Saccharomyces cerevisiae YOR174w MED4
CAGL0L04642g	similar to uniprot|Q08548 Saccharomyces cerevisiae YOR175c
CAGL0L04664g	highly similar to uniprot|P16622 Saccharomyces cerevisiae YOR176w HEM15
CAGL0L04686g	similar to uniprot|P53264 Saccharomyces cerevisiae YGR110w
CAGL0L04708g	similar to uniprot|P53265 Saccharomyces cerevisiae YGR111w
CAGL0L04730g	similar to uniprot|P53266 Saccharomyces cerevisiae YGR112w SHY1
CAGL0L04752g	similar to uniprot|P53267 Saccharomyces cerevisiae YGR113w DAM1 essential mitotic spindle pole protein
CAGL0L04774g	highly similar to uniprot|P23615 Saccharomyces cerevisiae YGR116w SPT6
CAGL0L04796g	similar to uniprot|P45978 Saccharomyces cerevisiae YPR129w SCD6 suppressor of clathrin deficiency
CAGL0L04818g	similar to uniprot|P53270 Saccharomyces cerevisiae YGR117c
CAGL0L04832g	no similarity
CAGL0L04836g	no similarity
CAGL0L04840g	highly similar to uniprot|P32827 Saccharomyces cerevisiae YPR132w RPS28B and highly similar to uniprot|P32827 Saccharomyces cerevisiae YGR118w RPS28A
CAGL0L04862g	similar to uniprot|P48837 Saccharomyces cerevisiae YGR119c NUP57 nuclear pore protein
CAGL0L04884g	similar to uniprot|P53271 Saccharomyces cerevisiae YGR120c SEC35 required for ER to golgi vesicle docking
CAGL0L04928g	similar to uniprot|Q02630 Saccharomyces cerevisiae YMR047c NUP116 or uniprot|Q02629 Saccharomyces cerevisiae YKL068w
CAGL0L04950g	highly similar to uniprot|Q04660 Saccharomyces cerevisiae YMR049c
CAGL0L04994g	similar to uniprot|P46671 Saccharomyces cerevisiae YMR052w FAR3 involved in pheromone-mediated cell cycle arrest
CAGL0L05016g	similar to uniprot|P36085 Saccharomyces cerevisiae YKL072w STB6 SIN3 or uniprot|P46679 Saccharomyces cerevisiae YMR053c STB2
CAGL0L05038g	weakly similar to uniprot|P36084 Saccharomyces cerevisiae YKL074c MUD2 pre-mRNA splicing factor
CAGL0L05060g	similar to uniprot|P36083 Saccharomyces cerevisiae YKL075c
CAGL0L05082g	similar to uniprot|P36081 Saccharomyces cerevisiae YKL077w
CAGL0L05104g	similar to uniprot|P32364 Saccharomyces cerevisiae YKL079w SMY1 kinesin-related protein
CAGL0L05126g	highly similar to uniprot|P31412 Saccharomyces cerevisiae YKL080w VMA5 H+-ATPase vacuolar
CAGL0L05148g	similar to uniprot|P36008 Saccharomyces cerevisiae YKL081w TEF4 translation elongation factor eEF1 gamma chain
CAGL0L05170g	similar to uniprot|P36080 Saccharomyces cerevisiae YKL082c
CAGL0L05192g	no similarity possibly noncoding
CAGL0L05236g	highly similar to uniprot|P17505 Saccharomyces cerevisiae YKL085w MDH1
CAGL0L05258g	similar to uniprot|P36077 Saccharomyces cerevisiae YKL086w
CAGL0L05280g	similar to uniprot|Q00873 Saccharomyces cerevisiae YKL087c CYT2 holocytochrome-c1 synthase
CAGL0L05302g	similar to uniprot|P36076 Saccharomyces cerevisiae YKL088w
CAGL0L05324g	no similarity
CAGL0L05346g	similar to uniprot|Q03702 Saccharomyces cerevisiae YKL011c CCE1
CAGL0L05368g	similar to uniprot|P33203 Saccharomyces cerevisiae YKL012w PRP40 splicing factor
CAGL0L05390g	highly similar to uniprot|P33204 Saccharomyces cerevisiae YKL013c ARC19
CAGL0L05412g	similar to uniprot|P32447 Saccharomyces cerevisiae YJL115w ASF1 anti-silencing protein
CAGL0L05434g	similar to uniprot|P36135 Saccharomyces cerevisiae YKR042w UTH1 or uniprot|P46955 Saccharomyces cerevisiae YJL116c NCA3
CAGL0L05456g	similar to uniprot|P46956 Saccharomyces cerevisiae YJL117w PHO86 inorganic phospate transporter
CAGL0L05478g	highly similar to uniprot|P46969 Saccharomyces cerevisiae YJL121c Ribulose-phosphate 3-epimerase
CAGL0L05500g	highly similar to uniprot|P47019 Saccharomyces cerevisiae YJL122w
CAGL0L05522g	similar to uniprot|P47018 Saccharomyces cerevisiae YJL123c
CAGL0L05544g	highly similar to uniprot|P47017 Saccharomyces cerevisiae YJL124c LSM1
CAGL0L05566g	highly similar to uniprot|P46959 Saccharomyces cerevisiae YJL125c GCD14 translational repressor of GCN4
CAGL0L05588g	similar to uniprot|P47016 Saccharomyces cerevisiae YJL126w NIT2 nitrilase
CAGL0L05610g	similar to uniprot|P35208 Saccharomyces cerevisiae YJL127c SPT10 transcription regulatory protein
CAGL0L05626g	similar to uniprot|Q3E828 Saccharomyces cerevisiae YJL127cb
CAGL0L05632g	similar to uniprot|P08018 Saccharomyces cerevisiae YJL128c PBS2
CAGL0L05654g	some similarities with uniprot|P12685 Saccharomyces cerevisiae YJL129c TRK1 or uniprot|P28584 Saccharomyces cerevisiae YKR050w TRK2
CAGL0L05676g	highly similar to uniprot|P07259 Saccharomyces cerevisiae YJL130c URA2
CAGL0L05698g	similar to uniprot|P47015 Saccharomyces cerevisiae YJL131c
CAGL0L05720g	similar to uniprot|P47014 Saccharomyces cerevisiae YJL132w
CAGL0L05742g	similar to uniprot|P10566 Saccharomyces cerevisiae YJL133w MRS3 or uniprot|P23500 Saccharomyces cerevisiae YKR052c MRS4
CAGL0L05786g	some similarities with uniprot|Q12145 Saccharomyces cerevisiae YPR013c or uniprot|Q12531 Saccharomyces cerevisiae YPR015c
CAGL0L05830g	no similarity
CAGL0L05852g	some similarities with uniprot|Q02199 Saccharomyces cerevisiae YGL172w NUP49 nuclear pore protein
CAGL0L05874g	similar to uniprot|P22147 Saccharomyces cerevisiae YGL173c KEM1 multifunctional nuclease
CAGL0L05896g	similar to uniprot|P46947 Saccharomyces cerevisiae YGL174w
CAGL0L05918g	similar to uniprot|P46946 Saccharomyces cerevisiae YGL175c SAE2 meiotic recombination protein
CAGL0L05940g	weakly similar to uniprot|P46945 Saccharomyces cerevisiae YGL176c
CAGL0L05962g	similar to uniprot|P39016 Saccharomyces cerevisiae YGL178w MPT5 multicopy suppressor of POP2
CAGL0L05984g	no similarity
CAGL0L06006g	similar to uniprot|P53104 Saccharomyces cerevisiae YGL180w APG1 essential for autophagocytosis
CAGL0L06028g	weakly similar to uniprot|P40956 Saccharomyces cerevisiae YGL181w GTS1
CAGL0L06050g	similar to uniprot|P53102 Saccharomyces cerevisiae YGL183c
CAGL0L06072g	some similarities with uniprot|P39959 Saccharomyces cerevisiae YER130c or uniprot|P33749 Saccharomyces cerevisiae YKL062w MSN4 transcriptional activator
CAGL0L06094g	similar to uniprot|P53101 Saccharomyces cerevisiae YGL184c
CAGL0L06116g	similar to uniprot|P53100 Saccharomyces cerevisiae YGL185c
CAGL0L06138g	similar to uniprot|P53099 Saccharomyces cerevisiae YGL186c
CAGL0L06160g	highly similar to uniprot|P04037 Saccharomyces cerevisiae YGL187c COX4 cytochrome-c oxidase chain IV
CAGL0L06182g	highly similar to uniprot|Q00362 Saccharomyces cerevisiae YGL190c CDC55
CAGL0L06204g	highly similar to uniprot|P32799 Saccharomyces cerevisiae YGL191w COX13 cytochrome-c oxidase chain
CAGL0L06226g	some similarities with uniprot|P38199 Saccharomyces cerevisiae YBL032w or uniprot|P32583 Saccharomyces cerevisiae YKR092c SRP40
CAGL0L06248g	no similarity
CAGL0L06270g	highly similar to uniprot|P29311 Saccharomyces cerevisiae YER177w or uniprot|P34730 Saccharomyces cerevisiae YDR099w BMH2
CAGL0L06292g	similar to uniprot|Q03860 Saccharomyces cerevisiae YDR100w
CAGL0L06314g	highly similar to uniprot|Q03862 Saccharomyces cerevisiae YDR101c
CAGL0L06336g	some similarities with uniprot|P32917 Saccharomyces cerevisiae YDR103w STE5 pheromone signal transduction pathway protein
CAGL0L06358g	highly similar to uniprot|Q12116 Saccharomyces cerevisiae YDR105c
CAGL0L06374g	similar to uniprot|Q3E784 Saccharomyces cerevisiae YER180ca SLO1
CAGL0L06402g	highly similar to uniprot|P39109 Saccharomyces cerevisiae YDR135c YCF1 or uniprot|P14772 Saccharomyces cerevisiae YLL015w BPT1
CAGL0L06424g	some similarities with uniprot|Q12127 Saccharomyces cerevisiae YLR110c
CAGL0L06446g	similar to uniprot|Q03900 Saccharomyces cerevisiae YDR132c or uniprot|Q12259 Saccharomyces cerevisiae YLR108c
CAGL0L06468g	similar to uniprot|Q03899 Saccharomyces cerevisiae YDR131c or uniprot|P47005 Saccharomyces cerevisiae YJL149w
CAGL0L06490g	highly similar to uniprot|P50085 Saccharomyces cerevisiae YGR231c PHB2 or uniprot|P40961 Saccharomyces cerevisiae YGR132c PHB1
CAGL0L06512g	similar to uniprot|P50084 Saccharomyces cerevisiae YGR230w BNS1
CAGL0L06534g	similar to uniprot|P32566 Saccharomyces cerevisiae YGR229c KNR4 beta-1 3-glucan synthesis protein
CAGL0L06556g	highly similar to uniprot|P50076 Saccharomyces cerevisiae YGR227w DIE2 ITR1 expression promoting protein
CAGL0L06578g	similar to uniprot|P50082 Saccharomyces cerevisiae YGR225w AMA1 required for sporulation
CAGL0L06600g	similar to uniprot|P50086 Saccharomyces cerevisiae YGR232w
CAGL0L06622g	similar to uniprot|P17442 Saccharomyces cerevisiae YGR233c PHO81 cyclin-dependent kinase inhibitor
CAGL0L06644g	some similarities with uniprot|P38850 Saccharomyces cerevisiae YHR154w
CAGL0L06666g	highly similar to uniprot|P39676 Saccharomyces cerevisiae YGR234w YHB1 flavohemoglobin
CAGL0L06688g	no similarity
CAGL0L06710g	similar to uniprot|Q12010 Saccharomyces cerevisiae YOL092w or uniprot|P38279 Saccharomyces cerevisiae YBR147w
CAGL0L06732g	similar to uniprot|P38120 Saccharomyces cerevisiae YBR146w MRPS9
CAGL0L06754g	highly similar to uniprot|P12385 Saccharomyces cerevisiae YBR143c SUP45 translational release factor
CAGL0L06776g	some similarities with uniprot|P40209 Saccharomyces cerevisiae YMR136w GAT2
CAGL0L06798g	similar to uniprot|P32419 Saccharomyces cerevisiae YDL078c MDH3 or uniprot|P17505 Saccharomyces cerevisiae YKL085w MDH1 or uniprot|P22133 Saccharomyces cerevisiae YOL126c MDH2
CAGL0L06820g	highly similar to uniprot|P38615 Saccharomyces cerevisiae YMR139w MDS1 Serine/threonine-protein kinase
CAGL0L06842g	similar to uniprot|Q07471 Saccharomyces cerevisiae YDL080c THI3 or uniprot|P06169 Saccharomyces cerevisiae YLR044c PDC1 or uniprot|P16467 Saccharomyces cerevisiae YLR134w PDC5 or uniprot|P26263 Saccharomyces cerevisiae YGR087c PDC6
CAGL0L06864g	weakly similar to uniprot|P40210 Saccharomyces cerevisiae YMR140w
CAGL0L06886g	highly similar to uniprot|P40212 Saccharomyces cerevisiae YMR142c RPL13B or uniprot|Q12690 Saccharomyces cerevisiae YDL082w RPL13A
CAGL0L06908g	highly similar to uniprot|Q07478 Saccharomyces cerevisiae YDL084w SUB2
CAGL0L06930g	highly similar to uniprot|Q3E7B7 Saccharomyces cerevisiae YDL085C-A
CAGL0L06952g	highly similar to uniprot|P40217 Saccharomyces cerevisiae YMR146c TIF34 translation initiation factor eIF3
CAGL0L06974g	highly similar to uniprot|Q07505 Saccharomyces cerevisiae YDL086w
CAGL0L06996g	some similarities with uniprot|Q03083 Saccharomyces cerevisiae YPL034w
CAGL0L07018g	some similarities with uniprot|Q03085 Saccharomyces cerevisiae YPL033c
CAGL0L07040g	similar to uniprot|Q07508 Saccharomyces cerevisiae YDL087c EXM2
CAGL0L07062g	similar to uniprot|Q05166 Saccharomyces cerevisiae YDL088c ASM4 or uniprot|Q03790 Saccharomyces cerevisiae YMR153w NUP53
CAGL0L07084g	some similarities with uniprot|Q12066 Saccharomyces cerevisiae YDL089w
CAGL0L07106g	similar to uniprot|P22007 Saccharomyces cerevisiae YDL090c RAM1
CAGL0L07128g	similar to uniprot|Q12229 Saccharomyces cerevisiae YDL091c UBX3
CAGL0L07150g	similar to uniprot|P38985 Saccharomyces cerevisiae YDL092w SRP14 signal recognition particle subunit
CAGL0L07172g	similar to uniprot|P33775 Saccharomyces cerevisiae YDL095w PMT1 mannosyltransferase or uniprot|P52867 Saccharomyces cerevisiae YDL093w PMT5
CAGL0L07194g	no similarity
CAGL0L07216g	similar to uniprot|P33775 Saccharomyces cerevisiae YDL095w PMT1 mannosyltransferase or uniprot|P52867 Saccharomyces cerevisiae YDL093w
CAGL0L07238g	highly similar to uniprot|Q12377 Saccharomyces cerevisiae YDL097c RPN6
CAGL0L07260g	similar to uniprot|Q12368 Saccharomyces cerevisiae YDL098c SNU23
CAGL0L07282g	similar to uniprot|Q12191 Saccharomyces cerevisiae YDL099w
CAGL0L07304g	highly similar to uniprot|Q12154 Saccharomyces cerevisiae YDL100c
CAGL0L07326g	similar to uniprot|P39009 Saccharomyces cerevisiae YDL101c DUN1 protein kinase
CAGL0L07348g	highly similar to uniprot|P15436 Saccharomyces cerevisiae YDL102w CDC2 DNA-directed DNA polymerase delta
CAGL0L07370g	similar to uniprot|P43123 Saccharomyces cerevisiae YDL103c QRI1 UDP-N-acetylglucosamine pyrophosphorylase
CAGL0L07392g	similar to uniprot|P43122 Saccharomyces cerevisiae YDL104c
CAGL0L07414g	similar to uniprot|P43124 Saccharomyces cerevisiae YDL105w
CAGL0L07436g	similar to uniprot|P07269 Saccharomyces cerevisiae YDL106c GRF10 homeodomain protein
CAGL0L07458g	similar to uniprot|P38241 Saccharomyces cerevisiae YBR065c ECM2
CAGL0L07480g	some similarities with uniprot|P38082 Saccharomyces cerevisiae YBR066c NRG2 or uniprot|Q03125 Saccharomyces cerevisiae YDR043c NRG1
CAGL0L07502g	similar to uniprot|P33890 Saccharomyces cerevisiae YOR010c TIR2 or uniprot|P27654 Saccharomyces cerevisiae YBR067c TIP1
CAGL0L07546g	highly similar to uniprot|P38084 Saccharomyces cerevisiae YBR068c BAP2 or uniprot|P41815 Saccharomyces cerevisiae YDR046c PAP1
CAGL0L07568g	no similarity
CAGL0L07590g	no similarity
CAGL0L07634g	some similarities with uniprot|Q04257 Saccharomyces cerevisiae YML002w and some similarities with uniprot|Q04257 Saccharomyces cerevisiae YML003w
CAGL0L07656g	highly similar to uniprot|P50107 Saccharomyces cerevisiae YML004c GLO1
CAGL0L07678g	highly similar to uniprot|P41819 Saccharomyces cerevisiae YPL266w DIM1
CAGL0L07700g	similar to uniprot|P25615 Saccharomyces cerevisiae YCR014c POL4 DNA polymerase
CAGL0L07722g	highly similar to uniprot|P00560 Saccharomyces cerevisiae YCR012w PGK1 phosphoglycerate kinase
CAGL0L07744g	similar to uniprot|P25371 Saccharomyces cerevisiae YCR011c ADP1 ATP-dependent permease
CAGL0L07766g	some similarities with uniprot|P25613 Saccharomyces cerevisiae YCR010c or uniprot|P32907 Saccharomyces cerevisiae YNR002c
CAGL0L07788g	highly similar to uniprot|P25343 Saccharomyces cerevisiae YCR009c
CAGL0L07810g	similar to uniprot|P25333 Saccharomyces cerevisiae YCR008w SAT4 serine/threonine-specific protein kinase
CAGL0L07832g	similar to uniprot|P25617 Saccharomyces cerevisiae YCR016w
CAGL0L07854g	similar to uniprot|P25618 Saccharomyces cerevisiae YCR017c
CAGL0L07898g	similar to uniprot|P23060 Saccharomyces cerevisiae YCR019w MAK32
CAGL0L07920g	similar to uniprot|P25362 Saccharomyces cerevisiae YCR020c
CAGL0L07942g	similar to uniprot|P23059 Saccharomyces cerevisiae YCR020ca MAK31
CAGL0L07986g	similar to uniprot|P25353 Saccharomyces cerevisiae YCR026c
CAGL0L08008g	highly similar to uniprot|P40975 Saccharomyces cerevisiae YEL017ca PMP2 plasma membrane ATPase proteolipid 2 or uniprot|P32903 Saccharomyces cerevisiae YCR024ca PMP1
